,X,VL_name,Map_name,Convert_name,name_same
4744,2919,Senhor Do Bonfim,Senhor Do Bonfim,Senhor Do Bonfim,TRUE
4745,4802,Senhora De Oliveira,Senhora De Oliveira,Senhora De Oliveira,TRUE
4746,2115,Senhora Do Porto,Senhora Do Porto,Senhora Do Porto,TRUE
4747,4803,Senhora Dos Remédios,Senhora Dos Remédios,Senhora Dos Remédios,TRUE
4748,2920,Sentinela Do Sul,Sentinela Do Sul,Sentinela Do Sul,TRUE
4749,46,Sento Sé,Sento Sé,Sento Sé,TRUE
4750,4804,Serafina Corrêa,Serafina Corrêa,Serafina Corrêa,TRUE
4751,2921,Sericita,Sericita,Sericita,TRUE
4752,3144,Seringueiras,Seringueiras,Seringueiras,TRUE
4753,3060,Sério,Sério,Sério,TRUE
4754,4367,Seritinga,Seritinga,Seritinga,TRUE
4755,3710,Seropédica,Seropédica,Seropédica,TRUE
4756,2922,Serra,Serra,Serra,TRUE
4757,1412,Serra Alta,Serra Alta,Serra Alta,TRUE
4758,1175,Serra Azul,Serra Azul,Serra Azul,TRUE
4759,1413,Serra Azul De Minas,Serra Azul De Minas,Serra Azul De Minas,TRUE
4760,2923,Serra Branca,Serra Branca,Serra Branca,TRUE
4761,1207,Serra Caiada,Serra Caiada,Serra Caiada,TRUE
4762,1208,Serra Da Raiz,Serra Da Raiz,Serra Da Raiz,TRUE
4763,309,Serra Da Saudade,Serra Da Saudade,Serra Da Saudade,TRUE
4764,2116,Serra De São Bento,Serra De São Bento,Serra De São Bento,TRUE
4765,2924,Serra Do Mel,Serra Do Mel,Serra Do Mel,TRUE
4766,2925,Serra Do Navio,Serra Do Navio,Serra Do Navio,TRUE
4767,2117,Serra Do Ramalho,Serra Do Ramalho,Serra Do Ramalho,TRUE
4768,1414,Serra Do Salitre,Serra Do Salitre,Serra Do Salitre,TRUE
4769,3711,Serra Dos Aimorés,Serra Dos Aimorés,Serra Dos Aimorés,TRUE
4770,1209,Serra Dourada,Serra Dourada,Serra Dourada,TRUE
4771,5055,Serra Grande,Serra Grande,Serra Grande,TRUE
4772,2118,Serra Negra,Serra Negra,Serra Negra,TRUE
4773,1415,Serra Negra Do Norte,Serra Negra Do Norte,Serra Negra Do Norte,TRUE
4774,1576,Serra Nova Dourada,Serra Nova Dourada,Serra Nova Dourada,TRUE
4775,3712,Serra Preta,Serra Preta,Serra Preta,TRUE
4776,2926,Serra Redonda,Serra Redonda,Serra Redonda,TRUE
4777,644,Serra Talhada,Serra Talhada,Serra Talhada,TRUE
4778,5276,Serrana,Serrana,Serrana,TRUE
4779,2927,Serrania,Serrania,Serrania,TRUE
4780,4106,Serrano Do Maranhão,Serrano Do Maranhão,Serrano Do Maranhão,TRUE
4781,2928,Serranópolis,Serranópolis,Serranópolis,TRUE
4782,1416,Serranópolis De Minas,Serranópolis De Minas,Serranópolis De Minas,TRUE
4783,1210,Serranópolis Do Iguaçu,Serranópolis Do Iguaçu,Serranópolis Do Iguaçu,TRUE
4784,1211,Serranos,Serranos,Serranos,TRUE
4785,1577,Serraria,Serraria,Serraria,TRUE
4786,2929,Serrinha,Serrinha,Serrinha,TRUE
4787,2119,Serrinha Dos Pintos,Serrinha Dos Pintos,Serrinha Dos Pintos,TRUE
4788,4107,Serrita,Serrita,Serrita,TRUE
4789,1578,Serro,Serro,Serro,TRUE
4790,4108,Serrolândia,Serrolândia,Serrolândia,TRUE
4791,4805,Sertaneja,Sertaneja,Sertaneja,TRUE
4792,4806,Sertânia,Sertânia,Sertânia,TRUE
4793,1417,Sertanópolis,Sertanópolis,Sertanópolis,TRUE
4794,3713,Sertão,Sertão,Sertão,TRUE
4795,4807,Sertão Santana,Sertão Santana,Sertão Santana,TRUE
4796,2930,Sertãozinho,Sertãozinho,Sertãozinho,TRUE
4797,4929,Sete Barras,Sete Barras,Sete Barras,TRUE
4798,2931,Sete De Setembro,Sete De Setembro,Sete De Setembro,TRUE
4799,4808,Sete Lagoas,Sete Lagoas,Sete Lagoas,TRUE
4800,1212,Sete Quedas,Sete Quedas,Sete Quedas,TRUE
4801,3714,Setubinha,Setubinha,Setubinha,TRUE
4802,4368,Severiano De Almeida,Severiano De Almeida,Severiano De Almeida,TRUE
4803,4930,Severiano Melo,Severiano Melo,Severiano Melo,TRUE
4804,871,Severínia,Severínia,Severínia,TRUE
4805,3145,Siderópolis,Siderópolis,Siderópolis,TRUE
4806,5277,Sidrolândia,Sidrolândia,Sidrolândia,TRUE
4807,437,Sigefredo Pacheco,Sigefredo Pacheco,Sigefredo Pacheco,TRUE
4808,4809,Silva Jardim,Silva Jardim,Silva Jardim,TRUE
4809,2932,Silvânia,Silvânia,Silvânia,TRUE
4810,3715,Silvanópolis,Silvanópolis,Silvanópolis,TRUE
4811,129,Silveira Martins,Silveira Martins,Silveira Martins,TRUE
4812,2933,Silveirânia,Silveirânia,Silveirânia,TRUE
4813,1756,Silveiras,Silveiras,Silveiras,TRUE
4814,2934,Silves,Silves,Silves,TRUE
4815,872,Silvianópolis,Silvianópolis,Silvianópolis,TRUE
4816,2120,Simão Dias,Simão Dias,Simão Dias,TRUE
4817,5278,Simão Pereira,Simão Pereira,Simão Pereira,TRUE
4818,2935,Simões,Simões,Simões,TRUE
4819,873,Simões Filho,Simões Filho,Simões Filho,TRUE
4820,4810,Simolândia,Simolândia,Simolândia,TRUE
4821,5056,Simonésia,Simonésia,Simonésia,TRUE
4822,4109,Simplício Mendes,Simplício Mendes,Simplício Mendes,TRUE
4823,1579,Sinimbu,Sinimbu,Sinimbu,TRUE
4824,1757,Sinop,Sinop,Sinop,TRUE
4825,5279,Siqueira Campos,Siqueira Campos,Siqueira Campos,TRUE
4826,2121,Sirinhaém,Sirinhaém,Sirinhaém,TRUE
4827,2122,Siriri,Siriri,Siriri,TRUE
4829,438,Sítio Do Mato,Sítio Do Mato,Sítio Do Mato,TRUE
4830,2123,Sítio Do Quinto,Sítio Do Quinto,Sítio Do Quinto,TRUE
4831,1418,Sítio Novo,Sítio Novo,Sítio Novo,TRUE
4832,1049,Sítio Novo Do Tocantins,Sítio Novo Do Tocantins,Sítio Novo Do Tocantins,TRUE
4833,2936,Sobradinho,Sobradinho,Sobradinho,TRUE
4834,3716,Sobrado,Sobrado,Sobrado,TRUE
4835,874,Sobral,Sobral,Sobral,TRUE
4836,1419,Sobrália,Sobrália,Sobrália,TRUE
4837,1420,Socorro,Socorro,Socorro,TRUE
4838,2937,Socorro Do Piauí,Socorro Do Piauí,Socorro Do Piauí,TRUE
4839,1580,Solânea,Solânea,Solânea,TRUE
4840,1050,Soledade,Soledade,Soledade,TRUE
4841,4369,Soledade De Minas,Soledade De Minas,Soledade De Minas,TRUE
4842,4931,Solidão,Solidão,Solidão,TRUE
4843,3061,Solonópole,Solonópole,Solonópole,TRUE
4844,3717,Sombrio,Sombrio,Sombrio,TRUE
4845,5057,Sonora,Sonora,Sonora,TRUE
4846,1421,Sooretama,Sooretama,Sooretama,TRUE
4847,281,Sorocaba,Sorocaba,Sorocaba,TRUE
4848,1422,Sorriso,Sorriso,Sorriso,TRUE
4849,2124,Sossêgo,Sossêgo,Sossêgo,TRUE
4850,439,Soure,Soure,Soure,TRUE
4851,646,Sousa,Sousa,Sousa,TRUE
4852,647,Souto Soares,Souto Soares,Souto Soares,TRUE
4853,3718,Sucupira,Sucupira,Sucupira,TRUE
4854,4370,Sucupira Do Norte,Sucupira Do Norte,Sucupira Do Norte,TRUE
4855,4110,Sucupira Do Riachão,Sucupira Do Riachão,Sucupira Do Riachão,TRUE
4856,3719,Sud Mennucci,Sud Mennucci,Sud Mennucci,TRUE
4857,1423,Sul Brasil,Sul Brasil,Sul Brasil,TRUE
4858,3146,Sulina,Sulina,Sulina,TRUE
4859,1581,Sumaré,Sumaré,Sumaré,TRUE
4860,875,Sumé,Sumé,Sumé,TRUE
4861,3720,Sumidouro,Sumidouro,Sumidouro,TRUE
4862,3721,Surubim,Surubim,Surubim,TRUE
4863,4811,Sussuapara,Sussuapara,Sussuapara,TRUE
4864,5058,Suzanápolis,Suzanápolis,Suzanápolis,TRUE
4865,3722,Suzano,Suzano,Suzano,TRUE
4866,130,Tabaí,Tabaí,Tabaí,TRUE
4867,1582,Tabaporã,Tabaporã,Tabaporã,TRUE
4868,3723,Tabapuã,Tabapuã,Tabapuã,TRUE
4869,365,Tabatinga,Tabatinga,Tabatinga,TRUE
4870,2125,Tabira,Tabira,Tabira,TRUE
4871,1213,Taboão Da Serra,Taboão Da Serra,Taboão Da Serra,TRUE
4872,1051,Tabocas Do Brejo Velho,Tabocas Do Brejo Velho,Tabocas Do Brejo Velho,TRUE
4873,1583,Taboleiro Grande,Taboleiro Grande,Taboleiro Grande,TRUE
4874,1584,Tabuleiro,Tabuleiro,Tabuleiro,TRUE
4875,3724,Tabuleiro Do Norte,Tabuleiro Do Norte,Tabuleiro Do Norte,TRUE
4876,1275,Tacaimbó,Tacaimbó,Tacaimbó,TRUE
4877,4932,Tacaratu,Tacaratu,Tacaratu,TRUE
4878,3725,Taciba,Taciba,Taciba,TRUE
4879,440,Tacima,Tacima,Tacima,TRUE
4880,3726,Tacuru,Tacuru,Tacuru,TRUE
4881,282,Taguaí,Taguaí,Taguaí,TRUE
4882,4371,Taguatinga,Taguatinga,Taguatinga,TRUE
4883,2939,Taiaçu,Taiaçu,Taiaçu,TRUE
4884,441,Tailândia,Tailândia,Tailândia,TRUE
4885,1214,Taió,Taió,Taió,TRUE
4886,3727,Taiobeiras,Taiobeiras,Taiobeiras,TRUE
4887,442,Taipas Do Tocantins,Taipas Do Tocantins,Taipas Do Tocantins,TRUE
4888,1585,Taipu,Taipu,Taipu,TRUE
4889,4111,Taiúva,Taiúva,Taiúva,TRUE
4890,3728,Talismã,Talismã,Talismã,TRUE
4891,4112,Tamandaré,Tamandaré,Tamandaré,TRUE
4892,1052,Tamarana,Tamarana,Tamarana,TRUE
4893,876,Tambaú,Tambaú,Tambaú,TRUE
4894,3729,Tamboara,Tamboara,Tamboara,TRUE
4895,1215,Tamboril,Tamboril,Tamboril,TRUE
4896,5059,Tamboril Do Piauí,Tamboril Do Piauí,Tamboril Do Piauí,TRUE
4897,3147,Tanabi,Tanabi,Tanabi,TRUE
4898,2126,Tangará,Tangará,Tangará,TRUE
4899,1690,Tangará Da Serra,Tangará Da Serra,Tangará Da Serra,TRUE
4900,877,Tanguá,Tanguá,Tanguá,TRUE
4901,2127,Tanhaçu,Tanhaçu,Tanhaçu,TRUE
4903,2940,Tanque Do Piauí,Tanque Do Piauí,Tanque Do Piauí,TRUE
4904,131,Tanque Novo,Tanque Novo,Tanque Novo,TRUE
4905,4113,Tanquinho,Tanquinho,Tanquinho,TRUE
4906,4812,Taparuba,Taparuba,Taparuba,TRUE
4907,1424,Tapauá,Tapauá,Tapauá,TRUE
4908,4813,Tapejara,Tapejara,Tapejara,TRUE
4909,2941,Tapera,Tapera,Tapera,TRUE
4910,2942,Taperoá,Taperoá,Taperoá,TRUE
4911,2129,Tapes,Tapes,Tapes,TRUE
4912,3730,Tapira,Tapira,Tapira,TRUE
4913,5060,Tapiraí,Tapiraí,Tapiraí,TRUE
4914,4814,Tapiramutá,Tapiramutá,Tapiramutá,TRUE
4915,2943,Tapiratiba,Tapiratiba,Tapiratiba,TRUE
4916,3731,Tapurah,Tapurah,Tapurah,TRUE
4917,5280,Taquara,Taquara,Taquara,TRUE
4918,1691,Taquaraçu De Minas,Taquaraçu De Minas,Taquaraçu De Minas,TRUE
4919,4815,Taquaral,Taquaral,Taquaral,TRUE
4920,3732,Taquaral De Goiás,Taquaral De Goiás,Taquaral De Goiás,TRUE
4921,1586,Taquarana,Taquarana,Taquarana,TRUE
4922,3733,Taquari,Taquari,Taquari,TRUE
4923,3734,Taquaritinga,Taquaritinga,Taquaritinga,TRUE
4924,4816,Taquaritinga Do Norte,Taquaritinga Do Norte,Taquaritinga Do Norte,TRUE
4925,4933,Taquarituba,Taquarituba,Taquarituba,TRUE
4926,3735,Taquarivaí,Taquarivaí,Taquarivaí,TRUE
4927,73,Taquaruçu Do Sul,Taquaruçu Do Sul,Taquaruçu Do Sul,TRUE
4928,1053,Taquarussu,Taquarussu,Taquarussu,TRUE
4929,310,Tarabai,Tarabai,Tarabai,TRUE
4930,3736,Tarauacá,Tarauacá,Tarauacá,TRUE
4931,2944,Tarrafas,Tarrafas,Tarrafas,TRUE
4932,648,Tartarugalzinho,Tartarugalzinho,Tartarugalzinho,TRUE
4933,3737,Tarumã,Tarumã,Tarumã,TRUE
4934,1054,Tarumirim,Tarumirim,Tarumirim,TRUE
4935,3738,Tasso Fragoso,Tasso Fragoso,Tasso Fragoso,TRUE
4936,1425,Tatuí,Tatuí,Tatuí,TRUE
4937,132,Tauá,Tauá,Tauá,TRUE
4938,1426,Taubaté,Taubaté,Taubaté,TRUE
4939,2130,Tavares,Tavares,Tavares,TRUE
4940,4114,Tefé,Tefé,Tefé,TRUE
4941,2945,Teixeira,Teixeira,Teixeira,TRUE
4942,47,Teixeira De Freitas,Teixeira De Freitas,Teixeira De Freitas,TRUE
4943,1055,Teixeira Soares,Teixeira Soares,Teixeira Soares,TRUE
4944,3739,Teixeiras,Teixeiras,Teixeiras,TRUE
4945,4115,Teixeirópolis,Teixeirópolis,Teixeirópolis,TRUE
4946,1758,Tejuçuoca,Tejuçuoca,Tejuçuoca,TRUE
4947,1216,Tejupá,Tejupá,Tejupá,TRUE
4948,1217,Telêmaco Borba,Telêmaco Borba,Telêmaco Borba,TRUE
4949,4817,Telha,Telha,Telha,TRUE
4950,1427,Tenente Ananias,Tenente Ananias,Tenente Ananias,TRUE
4951,2131,Tenente Laurentino Cruz,Tenente Laurentino Cruz,Tenente Laurentino Cruz,TRUE
4952,2132,Tenente Portela,Tenente Portela,Tenente Portela,TRUE
4953,2946,Tenório,Tenório,Tenório,TRUE
4954,2133,Teodoro Sampaio,Teodoro Sampaio,Teodoro Sampaio,TRUE
4955,1692,Teofilândia,Teofilândia,Teofilândia,TRUE
4956,4934,Teófilo Otoni,Teófilo Otoni,Teófilo Otoni,TRUE
4957,878,Teolândia,Teolândia,Teolândia,TRUE
4958,5281,Teotônio Vilela,Teotônio Vilela,Teotônio Vilela,TRUE
4959,3148,Terenos,Terenos,Terenos,TRUE
4960,1587,Teresina,Teresina,Teresina,TRUE
4961,5282,Teresina De Goiás,Teresina De Goiás,Teresina De Goiás,TRUE
4962,283,Teresópolis,Teresópolis,Teresópolis,TRUE
4963,4116,Terezinha,Terezinha,Terezinha,TRUE
4964,4818,Terezópolis De Goiás,Terezópolis De Goiás,Terezópolis De Goiás,TRUE
4965,1588,Terra Alta,Terra Alta,Terra Alta,TRUE
4966,5061,Terra Boa,Terra Boa,Terra Boa,TRUE
4967,4117,Terra De Areia,Terra De Areia,Terra De Areia,TRUE
4968,3740,Terra Nova,Terra Nova,Terra Nova,TRUE
4969,284,Terra Nova Do Norte,Terra Nova Do Norte,Terra Nova Do Norte,TRUE
4970,5062,Terra Rica,Terra Rica,Terra Rica,TRUE
4971,4819,Terra Roxa,Terra Roxa,Terra Roxa,TRUE
4972,48,Terra Santa,Terra Santa,Terra Santa,TRUE
4973,1056,Tesouro,Tesouro,Tesouro,TRUE
4974,4118,Teutônia,Teutônia,Teutônia,TRUE
4975,1218,Theobroma,Theobroma,Theobroma,TRUE
4976,1219,Tianguá,Tianguá,Tianguá,TRUE
4977,3741,Tibagi,Tibagi,Tibagi,TRUE
4978,4372,Tibau,Tibau,Tibau,TRUE
4979,4373,Tibau Do Sul,Tibau Do Sul,Tibau Do Sul,TRUE
4980,4119,Tietê,Tietê,Tietê,TRUE
4981,1589,Tigrinhos,Tigrinhos,Tigrinhos,TRUE
4982,1220,Tijucas,Tijucas,Tijucas,TRUE
4983,4374,Tijucas Do Sul,Tijucas Do Sul,Tijucas Do Sul,TRUE
4984,649,Timbaúba,Timbaúba,Timbaúba,TRUE
4985,4375,Timbaúba Dos Batistas,Timbaúba Dos Batistas,Timbaúba Dos Batistas,TRUE
4986,4376,Timbé Do Sul,Timbé Do Sul,Timbé Do Sul,TRUE
4987,3742,Timbiras,Timbiras,Timbiras,TRUE
4988,650,Timbó,Timbó,Timbó,TRUE
4989,2947,Timbó Grande,Timbó Grande,Timbó Grande,TRUE
4990,4820,Timburi,Timburi,Timburi,TRUE
4991,2948,Timon,Timon,Timon,TRUE
4992,4821,Timóteo,Timóteo,Timóteo,TRUE
4993,2949,Tio Hugo,Tio Hugo,Tio Hugo,TRUE
4994,1759,Tiradentes,Tiradentes,Tiradentes,TRUE
4995,443,Tiradentes Do Sul,Tiradentes Do Sul,Tiradentes Do Sul,TRUE
4996,444,Tiros,Tiros,Tiros,TRUE
4997,2950,Tobias Barreto,Tobias Barreto,Tobias Barreto,TRUE
4998,2951,Tocantínia,Tocantínia,Tocantínia,TRUE
4999,2952,Tocantinópolis,Tocantinópolis,Tocantinópolis,TRUE
5000,1760,Tocantins,Tocantins,Tocantins,TRUE
5001,4120,Tocos Do Moji,Tocos Do Moji,Tocos Do Moji,TRUE
5002,2953,Toledo,Toledo,Toledo,TRUE
5003,285,Tomar Do Geru,Tomar Do Geru,Tomar Do Geru,TRUE
5004,133,Tomazina,Tomazina,Tomazina,TRUE
5005,1590,Tombos,Tombos,Tombos,TRUE
5006,5063,Tomé-Açu,Tomé-Açu,Tomé-Açu,TRUE
5007,4822,Tonantins,Tonantins,Tonantins,TRUE
5008,3743,Toritama,Toritama,Toritama,TRUE
5009,4823,Torixoréu,Torixoréu,Torixoréu,TRUE
5010,3744,Toropi,Toropi,Toropi,TRUE
5011,1221,Torre De Pedra,Torre De Pedra,Torre De Pedra,TRUE
5012,3745,Torres,Torres,Torres,TRUE
5013,286,Torrinha,Torrinha,Torrinha,TRUE
5014,1591,Touros,Touros,Touros,TRUE
5015,1693,Trabiju,Trabiju,Trabiju,TRUE
5016,287,Tracuateua,Tracuateua,Tracuateua,TRUE
5017,1057,Tracunhaém,Tracunhaém,Tracunhaém,TRUE
5018,3149,Traipu,Traipu,Traipu,TRUE
5019,4824,Trairão,Trairão,Trairão,TRUE
5020,4825,Trairi,Trairi,Trairi,TRUE
5021,2134,Trajano De Moraes,Trajano De Moraes,Trajano De Moraes,TRUE
5022,3746,Tramandaí,Tramandaí,Tramandaí,TRUE
5023,4826,Travesseiro,Travesseiro,Travesseiro,TRUE
5024,4377,Tremedal,Tremedal,Tremedal,TRUE
5025,4121,Tremembé,Tremembé,Tremembé,TRUE
5026,4827,Três Arroios,Três Arroios,Três Arroios,TRUE
5027,2954,Três Barras,Três Barras,Três Barras,TRUE
5028,4828,Três Barras Do Paraná,Três Barras Do Paraná,Três Barras Do Paraná,TRUE
5029,4829,Três Cachoeiras,Três Cachoeiras,Três Cachoeiras,TRUE
5030,4830,Três Corações,Três Corações,Três Corações,TRUE
5031,3747,Três Coroas,Três Coroas,Três Coroas,TRUE
5032,4935,Três De Maio,Três De Maio,Três De Maio,TRUE
5033,2955,Três Forquilhas,Três Forquilhas,Três Forquilhas,TRUE
5034,4831,Três Fronteiras,Três Fronteiras,Três Fronteiras,TRUE
5035,4832,Três Lagoas,Três Lagoas,Três Lagoas,TRUE
5036,2956,Três Marias,Três Marias,Três Marias,TRUE
5037,5283,Três Palmeiras,Três Palmeiras,Três Palmeiras,TRUE
5038,3150,Três Passos,Três Passos,Três Passos,TRUE
5039,4378,Três Pontas,Três Pontas,Três Pontas,TRUE
5040,4379,Três Ranchos,Três Ranchos,Três Ranchos,TRUE
5041,4380,Três Rios,Três Rios,Três Rios,TRUE
5042,1592,Treviso,Treviso,Treviso,TRUE
5043,4833,Treze De Maio,Treze De Maio,Treze De Maio,TRUE
5044,1428,Treze Tílias,Treze Tílias,Treze Tílias,TRUE
5045,1222,Trindade,Trindade,Trindade,TRUE
5046,651,Trindade Do Sul,Trindade Do Sul,Trindade Do Sul,TRUE
5047,5284,Triunfo,Triunfo,Triunfo,TRUE
5048,4381,Triunfo Potiguar,Triunfo Potiguar,Triunfo Potiguar,TRUE
5049,4382,Trizidela Do Vale,Trizidela Do Vale,Trizidela Do Vale,TRUE
5050,2135,Trombas,Trombas,Trombas,TRUE
5051,288,Trombudo Central,Trombudo Central,Trombudo Central,TRUE
5052,4834,Tubarão,Tubarão,Tubarão,TRUE
5053,289,Tucano,Tucano,Tucano,TRUE
5054,652,Tucumã,Tucumã,Tucumã,TRUE
5055,3748,Tucunduva,Tucunduva,Tucunduva,TRUE
5056,2957,Tucuruí,Tucuruí,Tucuruí,TRUE
5057,4383,Tufilândia,Tufilândia,Tufilândia,TRUE
5058,4835,Tuiuti,Tuiuti,Tuiuti,TRUE
5059,4122,Tumiritinga,Tumiritinga,Tumiritinga,TRUE
5060,4123,Tunápolis,Tunápolis,Tunápolis,TRUE
5061,653,Tunas,Tunas,Tunas,TRUE
5062,3749,Tunas Do Paraná,Tunas Do Paraná,Tunas Do Paraná,TRUE
5063,2958,Tuneiras Do Oeste,Tuneiras Do Oeste,Tuneiras Do Oeste,TRUE
5064,1593,Tuntum,Tuntum,Tuntum,TRUE
5065,4836,Tupã,Tupã,Tupã,TRUE
5066,4837,Tupaciguara,Tupaciguara,Tupaciguara,TRUE
5067,4838,Tupanatinga,Tupanatinga,Tupanatinga,TRUE
5068,4839,Tupanci Do Sul,Tupanci Do Sul,Tupanci Do Sul,TRUE
5069,1594,Tupanciretã,Tupanciretã,Tupanciretã,TRUE
5070,4124,Tupandi,Tupandi,Tupandi,TRUE
5071,3750,Tuparendi,Tuparendi,Tuparendi,TRUE
5072,445,Tuparetama,Tuparetama,Tuparetama,TRUE
5073,446,Tupãssi,Tupãssi,Tupãssi,TRUE
5074,654,Tupi Paulista,Tupi Paulista,Tupi Paulista,TRUE
5075,655,Tupirama,Tupirama,Tupirama,TRUE
5076,3751,Tupiratins,Tupiratins,Tupiratins,TRUE
5077,2959,Turiaçu,Turiaçu,Turiaçu,TRUE
5078,4840,Turilândia,Turilândia,Turilândia,TRUE
5079,1058,Turiúba,Turiúba,Turiúba,TRUE
5080,5285,Turmalina,Turmalina,Turmalina,TRUE
5081,5286,Turuçu,Turuçu,Turuçu,TRUE
5082,4125,Tururu,Tururu,Tururu,TRUE
5083,2960,Turvânia,Turvânia,Turvânia,TRUE
5084,656,Turvelândia,Turvelândia,Turvelândia,TRUE
5085,134,Turvo,Turvo,Turvo,TRUE
5086,2136,Turvolândia,Turvolândia,Turvolândia,TRUE
5087,2961,Tutóia,Tutóia,Tutóia,TRUE
5088,2962,Uarini,Uarini,Uarini,TRUE
5089,2137,Uauá,Uauá,Uauá,TRUE
5090,2138,Ubá,Ubá,Ubá,TRUE
5091,1059,Ubaí,Ubaí,Ubaí,TRUE
5092,2963,Ubaíra,Ubaíra,Ubaíra,TRUE
5093,3752,Ubaitaba,Ubaitaba,Ubaitaba,TRUE
5094,2139,Ubajara,Ubajara,Ubajara,TRUE
5095,3753,Ubaporanga,Ubaporanga,Ubaporanga,TRUE
5096,2964,Ubarana,Ubarana,Ubarana,TRUE
5097,2965,Ubatã,Ubatã,Ubatã,TRUE
5098,3754,Ubatuba,Ubatuba,Ubatuba,TRUE
5099,4126,Uberaba,Uberaba,Uberaba,TRUE
5100,4841,Uberlândia,Uberlândia,Uberlândia,TRUE
5101,3755,Ubirajara,Ubirajara,Ubirajara,TRUE
5102,2140,Ubiratã,Ubiratã,Ubiratã,TRUE
5103,151,Ubiretama,Ubiretama,Ubiretama,TRUE
5104,5287,Uchoa,Uchoa,Uchoa,TRUE
5105,1429,Uibaí,Uibaí,Uibaí,TRUE
5106,290,Uiramutã,Uiramutã,Uiramutã,TRUE
5107,1060,Uirapuru,Uirapuru,Uirapuru,TRUE
5108,1223,Uiraúna,Uiraúna,Uiraúna,TRUE
5109,1761,Ulianópolis,Ulianópolis,Ulianópolis,TRUE
5110,2141,Umari,Umari,Umari,TRUE
5111,2966,Umarizal,Umarizal,Umarizal,TRUE
5112,1430,Umbaúba,Umbaúba,Umbaúba,TRUE
5113,1061,Umburanas,Umburanas,Umburanas,TRUE
5114,4127,Umburatiba,Umburatiba,Umburatiba,TRUE
5115,2142,Umbuzeiro,Umbuzeiro,Umbuzeiro,TRUE
5116,2967,Umirim,Umirim,Umirim,TRUE
5117,879,Umuarama,Umuarama,Umuarama,TRUE
5118,4842,Una,Una,Una,TRUE
5119,4128,Unaí,Unaí,Unaí,TRUE
5120,2968,União,União,União,TRUE
5121,4384,União Da Serra,União Da Serra,União Da Serra,TRUE
